created_date,created_time,text,replies,retweets,favorites
04/19/17,12:43:00 PM,Dems failed in Kansas and are now failing in Georgia. Great job Karen Handel! It is now Hollywood vs. Georgia on June 20th.,16544,15417,71684
04/19/17,4:09:00 AM,"Despite major outside money, FAKE media support and eleven Republican candidates, BIG ""R"" win with runoff in Georgia. Glad to be of help!",20841,15160,75939
04/18/17,8:38:00 PM,"Just learned that Jon @Ossoff, who is running for Congress in Georgia, doesn't even live in the district. Republicans, get out and vote!",15270,16312,62071
04/18/17,10:46:00 AM,Republicans must get out today and VOTE in Georgia 6. Force runoff and easy win! Dem Ossoff will raise your taxes-very bad on crime &amp; 2nd A.,13762,15877,61692
04/18/17,10:38:00 AM,"Democrat Jon Ossoff would be a disaster in Congress. VERY weak on crime and illegal immigration, bad for jobs and wants higher taxes. Say NO",12950,14207,56073
04/18/17,9:48:00 AM,I will be interviewed on @foxandfriends by @ainsleyearhardt starting at 6:00 A.M. Enjoy!,7162,4634,33135
04/18/17,9:39:00 AM,The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!,13077,17473,71610
04/18/17,2:18:00 AM,"With eleven Republican candidates running in Georgia (on Tuesday) for Congress, a runoff will be a win. Vote ""R"" for lower taxes &amp; safety!",10372,13463,60244
04/17/17,1:35:00 PM,RT @DRUDGE_REPORT: TRUMP APPROVAL HITS 50% https://t.co/TruX3WzR3U,7360,7560,27616
04/17/17,1:31:00 PM,"The super Liberal Democrat in the Georgia Congressioal race tomorrow wants to protect criminals, allow illegal immigration and raise taxes!",21302,19188,60182
04/17/17,12:17:00 PM,The Fake Media (not Real Media) has gotten even worse since the election. Every story is badly slanted. We have to hold them to the truth!,27721,18381,82270
04/17/17,12:13:00 PM,"A great book for your reading enjoyment: ""REASONS TO VOTE FOR DEMOCRATS"" by Michael J. Knowles.",11084,12459,52401
04/17/17,12:07:00 PM,"""The first 90 days of my presidency has exposed the total failure of the last eight years of foreign policy!"" So true. @foxandfriends",17947,15997,74831
04/17/17,12:45:00 AM,"The recent Kansas election (Congress) was a really big media event, until the Republicans won. Now they play the same game with Georgia-BAD!",10933,12672,63149
04/16/17,1:41:00 PM,"Our military is building and is rapidly becoming stronger than ever before. Frankly, we have no choice!",24078,20524,103017
04/16/17,1:13:00 PM,Someone should look into who paid for the small organized rallies yesterday. The election is over!,53601,20985,94354
04/16/17,1:07:00 PM,I did what was an almost an impossible thing to do for a Republican-easily won the Electoral College! Now Tax Returns are brought up again?,53001,12273,69638
04/16/17,12:24:00 PM,Happy Easter to everyone!,19932,39990,183917
04/16/17,12:18:00 PM,Why would I call China a currency manipulator when they are working with us on the North Korean problem? We will see what happens!,17733,14823,71606
04/14/17,9:46:00 PM,RT @FLOTUS: Looking forward to hosting the annual Easter Egg Roll at the @WhiteHouse on Monday! https://t.co/nz7vucugx9,18055,17617,114789
04/14/17,8:41:00 PM,Weekly Address- https://t.co/tpZ7eqJLUH https://t.co/B2NQzj53ft,6885,7029,33075
04/14/17,3:18:00 AM,RT @DRUDGE_REPORT: GREAT AGAIN: FEDS ARREST MURDER SUSPECT IN 'FAST AND FURIOUS' SCANDAL... https://t.co/clOLxTE3D4,2502,5767,20620
04/13/17,7:21:00 PM,It was a great honor to welcome Atlanta's heroic first responders to the White House this afternoon! https://t.co/ZtC14AJ0xs,6206,12886,74069
04/13/17,1:16:00 PM,Things will work out fine between the U.S.A. and Russia. At the right time everyone will come to their senses &amp; there will be lasting peace!,27062,24026,110096
04/13/17,1:08:00 PM,"I have great confidence that China will properly deal with North Korea. If they are unable to do so, the U.S., with its allies, will! U.S.A.",14209,27871,111827
04/13/17,12:32:00 AM,"Jobs are returning, illegal immigration is plummeting, law, order and justice are being restored. We are truly making America great again!",28460,30592,138076
04/12/17,11:10:00 PM,"One by one we are keeping our promises - on the border, on energy, on jobs, on regulations. Big changes are happening!",18604,17646,94141
04/12/17,11:09:00 PM,Economic confidence is soaring as we unleash the power of private sector job creation and stand up for the American Workers. #AmericaFirst,7212,12039,64254
04/12/17,9:48:00 PM,Great meeting w/ NATO Sec. Gen. We agreed on the importance of getting countries to pay their fair share &amp; focus on the threat of terrorism. https://t.co/e3ACOOOb0y,5782,10641,52151
04/12/17,12:37:00 PM,"Great win in Kansas last night for Ron Estes, easily winning the Congressional race against the Dems, who spent heavily &amp; predicted victory!",13919,13054,71101
04/12/17,12:22:00 PM,Had a very good call last night with the President of China concerning the menace of North Korea.,9121,19358,91401
04/12/17,3:16:00 AM,I will be interviewed by @MariaBartiromo at 6:00 A.M. @FoxBusiness. Enjoy!,9308,6171,40283
04/11/17,8:27:00 PM,Great Strategic &amp; Policy CEO Forum today with my Cabinet Secretaries and top CEO's from around the United States. #AmericaFirst https://t.co/14a2BRy99j,6499,8648,43293
04/11/17,12:59:00 PM,"Ron Estes is running TODAY for Congress in the Great State of Kansas. A wonderful guy, I need his help on Healthcare &amp; Tax Cuts (Reform).",9267,12170,57877
04/11/17,12:03:00 PM,"North Korea is looking for trouble. If China decides to help, that would be great. If not, we will solve the problem without them!  U.S.A.",25432,52506,134214
04/11/17,11:59:00 AM,I explained to the President of China that a trade deal with the U.S. will be far better for them if they solve the North Korean problem!,8684,18935,80433
04/11/17,11:48:00 AM,RT @foxnation: Grateful Syrians React To @realDonaldTrump Strike: 'I'll Name My Son Donald' https://t.co/7KexXsXLUx #SyrianStrikes,3354,6173,23209
04/10/17,11:56:00 PM,"Happy Passover to everyone celebrating in the United States of America, Israel, and around the world. #ChagSameach",7342,16553,88224
04/10/17,9:59:00 PM,Congratulations to Justice Neil Gorsuch on his elevation to the United States Supreme Court. A great day for America! #SCOTUS https://t.co/8KGFSk8BFj,10291,15585,78768
04/10/17,1:35:00 AM,Thank you @USNavy! #USA https://t.co/oD7L8vPgjq,7426,14401,70878
4/9/2017  3,:21:00 PM,...confidence that President Al Sisi will handle situation properly.,6922,10286,55847
4/9/2017  3,:20:00 PM,So sad to hear of the terrorist attack in Egypt. U.S. strongly condemns. I have great...,7156,15467,76565
4/8/2017  7,:58:00 PM,Judge Gorsuch will be sworn in at the Rose Garden of the White House on Monday at 11:00 A.M. He will be a great Justice. Very proud of him!,12651,18344,100096
4/8/2017  7,:00:00 PM,The reason you don't generally hit runways is that they are easy and inexpensive to quickly fix (fill in and top)!,23411,11623,60761
4/8/2017  2,:54:00 PM,"Congratulations to our great military men and women for representing the United States, and the world, so well in the Syria attack.",21178,27015,133573
4/8/2017  2,:51:00 PM,"...goodwill and friendship was formed, but only time will tell on trade.",3555,7160,48027
4/8/2017  2,:50:00 PM,It was a great honor to have President Xi Jinping and Madame Peng Liyuan of China as our guests in the United States. Tremendous...,4137,10423,66263
4/7/2017  1,1:22:00 PM,RT @IvankaTrump: Very proud of Arabella and Joseph for their performance in honor of President Xi Jinping and Madame Peng Liyuan's official  _,10370,15086,82361
4/6/2017  6,:30:00 PM,"It was an honor to host our American heroes from the @WWP #SoldierRideDC at the @WhiteHouse today with @FLOTUS, @VP and @SecondLady. #USA_   _    https://t.co/puVTKwUfRp",11019,10681,59836
4/5/2017  9,:18:00 PM,I am deeply committed to preserving our strong relationship &amp; to strengthening America's long-standing support for Jordan. @KingAbdullahII. https://t.co/ogzxuZ7kla,11383,13046,66474
4/4/2017  9,:03:00 PM,Great to talk jobs with #NABTU2017. Tremendous spirit &amp; optimism - we will deliver! https://t.co/6lRuQZZHrc,11921,9076,48667
4/4/2017  7,:38:00 PM,Thank you Sean McGarvey &amp; the entire Governing Board of Presidents for honoring me w/an invite to speak. #NABTU2017 https://t.co/x3IVNT5btk https://t.co/j0CRhiyvDu,6561,9369,48123
4/4/2017  1,2:39:00 PM,RT @DRUDGE_REPORT: RICE ORDERED SPY DOCS ON TRUMP? https://t.co/bL2nZRFxk9,9485,11333,26396
4/3/2017  7,:39:00 PM,It was an honor to welcome President Al Sisi of Egypt to the @WhiteHouse as we renew the historic partnership between the U.S. and Egypt. https://t.co/HE0ryjEFb6,9143,13135,57433
4/3/2017  5,:56:00 PM,Looking forward to hosting our heroes from the Wounded Warrior Project (@WWP) Soldier Ride to the @WhiteHouse on Thursday! https://t.co/CkN50HPgeo,4827,10948,55422
4/3/2017  4,:00:00 PM,"Getting ready to meet President al-Sisi of Egypt. On behalf of the United States, I look forward to a long and wonderful relationship.",9789,12736,75070
4/3/2017  1,2:51:00 PM,".@FoxNews from multiple sources: ""There was electronic surveillance of Trump, and people close to Trump. This is unprecedented."" @FBI",28118,21835,68428
4/3/2017  1,1:21:00 AM,Did Hillary Clinton ever apologize for receiving the answers to the debate? Just asking!,54339,27203,106615
4/3/2017  1,1:16:00 AM,Was the brother of John Podesta paid big money to get the sanctions on Russia lifted? Did Hillary know?,15518,21370,71356
4/3/2017  1,12:15:00 AM,"Such amazing reporting on unmasking and the crooked scheme against us by @foxandfriends. ""Spied on before nomination."" The real story.",16741,19804,72140
4/2/2017  1,:34:00 PM,The real story turns out to be SURVEILLANCE and LEAKING! Find the leakers.,34301,21153,81487
4/2/2017  1,:03:00 PM,"Talks on Repealing and Replacing ObamaCare are, and have been, going on, and will continue until such time as a deal is hopefully struck.",14336,13545,72314
4/2/2017  1,2:56:00 PM,Anybody (especially  Fake News media) who thinks that Repeal &amp; Replace of ObamaCare is dead does not know the love and strength in R Party!,20103,16211,79000
4/1/2017  1,12:21:00 PM,Thank you @JCLayfield -- will get even better as my Administration continues to put #AmericaFirst_   _    https://t.co/AQQzmt10x7,9751,13636,52915
4/1/2017  5,:02:00 PM,"..not associated with Russia. Trump team spied on before he was nominated."" If this is true, does not get much bigger. Would be sad for U.S.",21950,15512,63738
4/1/2017  4,:50:00 PM,"Wow, @FoxNews just reporting big news. Source: ""Official behind unmasking is high up. Known Intel official is responsible. Some unmasked....",13502,15988,60221
4/1/2017  4,:06:00 PM,"...use subsidies to buy health plans."" In other words, Ocare is dead. Good things will happen, however, either with Republicans or Dems.",10317,9910,50360
4/1/2017  3,:59:00 PM,"The failing @nytimes finally gets it - ""In places where no insurance company offers plans, there will be no way for ObamaCare customers to..",7293,11098,47742
4/1/2017  1,:02:00 PM,"It is the same Fake News Media that said there is ""no path to victory for Trump"" that is now pushing the phony Russia story. A total scam!",29973,22119,84793
4/1/2017  1,2:43:00 PM,When will Sleepy Eyes Chuck Todd and @NBCNews start talking about the Obama SURVEILLANCE SCANDAL and stop with the Fake Trump/Russia story?,39511,21560,76946
03/31/17,9:31:00 PM,We are going to defend our industry &amp; create a level playing field for the American worker. It is time to put #AmericaFirst &amp; #MAGA! https://t.co/GUWx7JqvCi,12106,14479,64809
03/31/17,7:37:00 PM,Trump Celebrates American Manufacturing Survey Showing Highest Level of Optimism in 20 Years'  _    https://t.co/hSaj7eEHx9 https://t.co/r3rILZyTJP,5226,9522,43517
03/31/17,5:45:00 PM,#ConfirmGorsuch #SCOTUS https://t.co/WkqHYMcYa3,5401,10843,47400
03/31/17,5:28:00 PM,"Great meeting with a wonderful woman today, former Secretary of State, Condoleezza Rice! #USA_   _    https://t.co/ZuriIC3YwG",7160,10359,56404
03/31/17,2:35:00 PM,"It was an honor to welcome the Prime Minister of Denmark, Lars L  kke Rasmussen {@larsloekke} to the @WhiteHouse yesterday! https://t.co/3OKvdfvuyk",4878,6838,40121
03/31/17,11:04:00 AM,"Mike Flynn should ask for immunity in that this is a witch hunt (excuse for big election loss), by media &amp; Dems, of historic proportion!",39017,17838,73386
03/30/17,10:16:00 PM,The meeting next week with China will be a very difficult one in that we can no longer have massive trade deficits...,9620,12012,57214
03/30/17,10:16:00 PM,...and job losses. American companies must be prepared to look at other alternatives.,8351,7504,41646
03/30/17,9:20:00 PM,"If @RepMarkMeadows, @Jim_Jordan and @Raul_Labrador would get on board we would have both great healthcare and massive tax cuts &amp; reform.",10555,7658,37695
03/30/17,9:17:00 PM,Great op-ed from @RepKenBuck. Looks like some in the Freedom Caucus are helping me end #Obamacare. https://t.co/Y2vTnIBTBZ,4217,6582,31342
